(1.0, 0.8888888888888888)
(1.0, 0.8902439024390244)
(1.0, 0.891566265060241)
(1.0, 0.8928571428571429)
(1.0, 0.8941176470588236)
(1.0, 0.8953488372093024)
(1.0, 0.896551724137931)
(1.0, 0.8977272727272727)
(1.0, 0.898876404494382)
(1.0, 0.9)
(1.0, 0.9010989010989011)
(1.0, 0.9021739130434783)
(1.0, 0.9032258064516129)
(0.0, 0.8936170212765957)
(1.0, 0.8947368421052632)
(1.0, 0.8958333333333334)
(1.0, 0.8969072164948454)
(1.0, 0.8979591836734694)
(1.0, 0.898989898989899)
(1.0, 0.9)
(1.0, 0.9)
(1.0, 0.91)
(1.0, 0.91)
(1.0, 0.91)
(1.0, 0.91)
(1.0, 0.92)
(1.0, 0.92)
(1.0, 0.92)
(1.0, 0.93)
(1.0, 0.93)
(1.0, 0.93)
(1.0, 0.93)
(1.0, 0.93)
(1.0, 0.93)
(1.0, 0.93)
(1.0, 0.93)
(1.0, 0.93)
(1.0, 0.93)
(1.0, 0.94)
(1.0, 0.94)
(1.0, 0.94)
(1.0, 0.94)
(1.0, 0.94)
(1.0, 0.94)
(1.0, 0.94)
(1.0, 0.94)
(1.0, 0.94)
(1.0, 0.94)
(1.0, 0.94)
(1.0, 0.94)
(1.0, 0.95)
(1.0, 0.95)
(1.0, 0.95)
(1.0, 0.95)
(1.0, 0.95)
(1.0, 0.95)
(1.0, 0.95)
(1.0, 0.95)
(1.0, 0.96)
(1.0, 0.96)
(1.0, 0.96)
(1.0, 0.96)
(1.0, 0.96)
(1.0, 0.96)
(1.0, 0.96)
(1.0, 0.96)
(1.0, 0.96)
(1.0, 0.96)
(1.0, 0.96)
(1.0, 0.96)
(1.0, 0.96)
(1.0, 0.96)
(1.0, 0.96)
(1.0, 0.96)
(1.0, 0.96)
(1.0, 0.96)
(1.0, 0.96)
(1.0, 0.96)
(1.0, 0.96)
(1.0, 0.96)
(1.0, 0.96)
(1.0, 0.96)
(1.0, 0.97)
(1.0, 0.97)
(1.0, 0.97)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.99)
(1.0, 0.99)
(1.0, 0.99)
(1.0, 0.99)
(1.0, 0.99)
(1.0, 0.99)
(1.0, 0.99)
(1.0, 0.99)
(1.0, 0.99)
(1.0, 0.99)
(1.0, 0.99)
(1.0, 0.99)
(1.0, 0.99)
(1.0, 0.99)
(1.0, 0.99)
(1.0, 1.0)
(1.0, 1.0)
(1.0, 1.0)
(1.0, 1.0)
(1.0, 1.0)
(1.0, 1.0)
(1.0, 1.0)
(1.0, 1.0)
(0.0, 0.99)
(1.0, 0.99)
(1.0, 0.99)
(1.0, 0.99)
(1.0, 0.99)
(1.0, 0.99)
(1.0, 0.99)
(1.0, 0.99)
(1.0, 0.99)
(1.0, 0.99)
(1.0, 0.99)
(1.0, 0.99)
(1.0, 0.99)
(1.0, 0.99)
(1.0, 0.99)
(1.0, 0.99)
(1.0, 0.99)
(1.0, 0.99)
(0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
(1.0, 0.98)
